장영,3
산,1450
휴양림,25
등산,469
보수,11994
요청,14387
전망대,162
기자,69
촌,140
단봉,631
철,638
행인,1484
정상,1373
삽입,15
시공,799
방지,6231
전용주,973
매장,773
지난번,561
로,185
상,992
임시방편,71
이야기,819
반복,1094
식,1731
저번,710
청,1218
저곳,233
간절곶,3
공사,15015
다망,5
비상,857
정체,1191
단절,38
생각,6931
검토,2358
결과,1623
해복,32
절대,168
노란색,568
때문,7495
물건,1699
전단지,785
부곡,85
터미널,573
늑대,1
큰개,41
밥,332
금테,3
직원,1760
꼬리,532
목줄,548
친절,90
이거,656
대로변,1354
인전,169
시동,310
텐데,601
죽림,68
도시,4741
스파,120
점선,662
오색,7
남,1206
설악,22
지원,416
센타,303
택시,3157
봉인,79
볼트,488
무단,5590
용현,60
동사무소,201
체증,451
상기,1165
바,5773
본인,2434
방면,3511
로로,395
진행,4656
규정,933
속도,2759
첫째,105
후방,672
하이,36
빔,266
회,1381
발사,9
근접,260
둘째,115
장기주,259
차장,1104
실선,4843
무리,894
끼어들기,1983
실시,607
실패,30
크락,289
션,843
셋째,36
추월,744
브레이크,2485
제동,399
마지막,429
언쟁,29
신호위,4254
반,6164
확대,267
사,2620
온지,39
개월,1116
언제,683
제보,2852
대포,87
차거,6
아산,189
충전,1077
칼,315
텍스,72
신창,82
턴,76
동영상,1914
눈치,87
영,406
방축,24
동사,71
접속사,2
접촉,1216
돌진,80
불안,2592
성남시,384
수정구,231
태평동,222
법,4255
차도,4108
거주자,826
공간,3888
흐름,714
잠깐,50
유달산,2
폭죽,38
행사,465
파편,195
집,6025
마당,313
지붕,784
일부,2070
겁니다,923
플라스틱,308
재질,119
분리대,2167
부산광역시,170
북구,1160
구포동,16
시랑,17
고려,465
제과점,36
버스정류장,4696
군데,1082
모닝,440
힐,494
생활,3550
대로,649
야생,86
동물,516
음식물,502
봉지,75
수거,1951
유흥,64
플랜,259
카드,778
주택가,1065
아이,8726
계속,1324
단주,472
대상,776
신청,905
지저동,6
안내,2541
기둥,2025
충돌,2062
이동,3995
해소,261
교체,2613
바닥,3995
연락처,1089
기본,825
양심,506
장기,1793
려,55
봉,4884
탄력,380
나사,456
울산,939
중구,649
홈플러스,406
